LOCAL-061514;Freguesia;Gesteira e Brunhós
LOCAL-061600;Concelho;Tábua
LOCAL-061602;Freguesia;Candosa
LOCAL-061603;Freguesia;Carapinha
LOCAL-061608;Freguesia;Midões
LOCAL-061609;Freguesia;Mouronho
LOCAL-061611;Freguesia;Póvoa de Midões
LOCAL-061612;Freguesia;São João da Boa Vista
LOCAL-061614;Freguesia;Tábua
LOCAL-061616;Freguesia;Ázere e Covelo
LOCAL-061617;Freguesia;Covas e Vila Nova de Oliveirinha
LOCAL-061618;Freguesia;Espariz e Sinde
LOCAL-061619;Freguesia;Pinheiro de Coja e Meda de Mouros
LOCAL-061700;Concelho;Vila Nova de Poiares
LOCAL-061701;Freguesia;Arrifana
LOCAL-061702;Freguesia;Lavegadas
LOCAL-061703;Freguesia;Poiares (Santo André)
LOCAL-061704;Freguesia;São Miguel de Poiares
LOCAL-070000;Distrito;Évora
LOCAL-070100;Concelho;Alandroal
LOCAL-070103;Freguesia;Santiago Maior
LOCAL-070104;Freguesia;Capelins (Santo António)
LOCAL-070105;Freguesia;Terena (São Pedro)
LOCAL-070107;Freguesia;N.S. Conceição, S.Brás Matos, Juromenha
LOCAL-070200;Concelho;Arraiolos
LOCAL-070201;Freguesia;Arraiolos
LOCAL-070202;Freguesia;Igrejinha
LOCAL-070206;Freguesia;Vimieiro
LOCAL-070208;Freguesia;Gafanhoeira (São Pedro) e Sabugueiro
LOCAL-070209;Freguesia;São Gregório e Santa Justa
LOCAL-070300;Concelho;Borba
LOCAL-070301;Freguesia;Borba (Matriz)
LOCAL-070302;Freguesia;Orada
LOCAL-070303;Freguesia;Rio de Moinhos
LOCAL-070304;Freguesia;Borba (São Bartolomeu)
LOCAL-070400;Concelho;Estremoz
LOCAL-070401;Freguesia;Arcos
LOCAL-070402;Freguesia;Glória
LOCAL-070404;Freguesia;Évora Monte (Santa Maria)
LOCAL-070411;Freguesia;São Domingos de Ana Loura
LOCAL-070413;Freguesia;Veiros
LOCAL-070414;Freguesia;Estremoz (Santa Maria e Santo André)
LOCAL-070415;Freguesia;São Bento do Cortiço e Santo Estêvão
LOCAL-070416;Freguesia;São Lourenço de Mamporcão e São Bento de Ana Loura
LOCAL-070417;Freguesia;Ameixial (Santa Vitória e São Bento)
LOCAL-070500;Concelho;Évora
LOCAL-070502;Freguesia;Nossa Senhora da Graça do Divor
LOCAL-070503;Freguesia;Nossa Senhora de Machede
LOCAL-070506;Freguesia;São Bento do Mato
LOCAL-070509;Freguesia;São Miguel de Machede
LOCAL-070513;Freguesia;Torre de Coelheiros
LOCAL-070515;Freguesia;Canaviais
LOCAL-070522;Freguesia;Bacelo e Senhora da Saúde
LOCAL-070523;Freguesia;Évora (São Mamede, Sé, São Pedro e Santo Antão)
LOCAL-070524;Freguesia;Malagueira e Horta das Figueiras
LOCAL-070525;Freguesia;N.S. da Tourega e N.S. de Guadalupe
LOCAL-070526;Freguesia;São Manços e São Vicente do Pigeiro
LOCAL-070527;Freguesia;S.Sebastião da Giesteira e N.S. da Boa Fé
LOCAL-070600;Concelho;Montemor-o-Novo
LOCAL-070601;Freguesia;Cabrela
LOCAL-070605;Freguesia;Santiago do Escoural
LOCAL-070606;Freguesia;São Cristóvão
LOCAL-070607;Freguesia;Ciborro
LOCAL-070610;Freguesia;Foros de Vale de Figueira
LOCAL-070611;Freguesia;Cortiçadas de Lavre e Lavre
LOCAL-070612;Freguesia;N.S. da Vila, N.S. do Bispo e Silveiras
LOCAL-070700;Concelho;Mora
LOCAL-070701;Freguesia;Brotas
LOCAL-070702;Freguesia;Cabeção
LOCAL-070703;Freguesia;Mora
LOCAL-070704;Freguesia;Pavia
LOCAL-070800;Concelho;Mourão
LOCAL-070801;Freguesia;Granja
LOCAL-070802;Freguesia;Luz
LOCAL-070803;Freguesia;Mourão
LOCAL-070900;Concelho;Portel
LOCAL-070903;Freguesia;Monte do Trigo
LOCAL-070905;Freguesia;Portel
LOCAL-070906;Freguesia;Santana
LOCAL-070908;Freguesia;Vera Cruz
LOCAL-070909;Freguesia;Amieira e Alqueva
LOCAL-070910;Freguesia;São Bartolomeu do Outeiro e Oriola
LOCAL-071000;Concelho;Redondo
LOCAL-071001;Freguesia;Montoito
LOCAL-071002;Freguesia;Redondo
LOCAL-071100;Concelho;Reguengos de Monsaraz
LOCAL-071102;Freguesia;Corval
LOCAL-071103;Freguesia;Monsaraz
LOCAL-071104;Freguesia;Reguengos de Monsaraz
LOCAL-071106;Freguesia;Campo e Campinho
LOCAL-071200;Concelho;Vendas Novas
LOCAL-071201;Freguesia;Vendas Novas
LOCAL-071202;Freguesia;Landeira
LOCAL-071300;Concelho;Viana do Alentejo
LOCAL-071301;Freguesia;Alcáçovas
LOCAL-071302;Freguesia;Viana do Alentejo
LOCAL-071303;Freguesia;Aguiar
LOCAL-071400;Concelho;Vila Viçosa
LOCAL-071401;Freguesia;Bencatel
LOCAL-071402;Freguesia;Ciladas
LOCAL-071404;Freguesia;Pardais
LOCAL-071406;Freguesia;Nossa Senhora da Conceição e São Bartolomeu
LOCAL-080000;Distrito;Faro
LOCAL-080100;Concelho;Albufeira
LOCAL-080102;Freguesia;Guia
LOCAL-080103;Freguesia;Paderne
LOCAL-080104;Freguesia;Ferreiras
LOCAL-080106;Freguesia;Albufeira e Olhos de Água
LOCAL-080200;Concelho;Alcoutim
LOCAL-080202;Freguesia;Giões
LOCAL-080203;Freguesia;Martim Longo
LOCAL-080205;Freguesia;Vaqueiros
LOCAL-080206;Freguesia;Alcoutim e Pereiro
LOCAL-080300;Concelho;Aljezur
LOCAL-080301;Freguesia;Aljezur
LOCAL-080302;Freguesia;Bordeira
LOCAL-080303;Freguesia;Odeceixe
LOCAL-080304;Freguesia;Rogil
LOCAL-080400;Concelho;Castro Marim
LOCAL-080401;Freguesia;Azinhal
LOCAL-080402;Freguesia;Castro Marim
LOCAL-080403;Freguesia;Odeleite
LOCAL-080404;Freguesia;Altura
LOCAL-080500;Concelho;Faro
LOCAL-080503;Freguesia;Santa Bárbara de Nexe
LOCAL-080506;Freguesia;Montenegro
LOCAL-080507;Freguesia;Conceição e Estoi
LOCAL-080508;Freguesia;Faro (Sé e São Pedro)
LOCAL-080600;Concelho;Lagoa
LOCAL-080602;Freguesia;Ferragudo
LOCAL-080604;Freguesia;Porches
LOCAL-080607;Freguesia;Estômbar e Parchal
LOCAL-080608;Freguesia;Lagoa e Carvoeiro
LOCAL-080700;Concelho;Lagos
LOCAL-080703;Freguesia;Luz
LOCAL-080704;Freguesia;Odiáxere
LOCAL-080707;Freguesia;Bensafrim e Barão de São João
LOCAL-080708;Freguesia;São Gonçalo de Lagos
LOCAL-080800;Concelho;Loulé
LOCAL-080801;Freguesia;Almancil
LOCAL-080802;Freguesia;Alte
LOCAL-080803;Freguesia;Ameixial
LOCAL-080804;Freguesia;Boliqueime
LOCAL-080805;Freguesia;Quarteira
LOCAL-080807;Freguesia;Salir
LOCAL-080808;Freguesia;Loulé (São Clemente)
LOCAL-080809;Freguesia;Loulé (São Sebastião)
LOCAL-080812;Freguesia;Querença, Tôr e Benafim
LOCAL-080900;Concelho;Monchique
LOCAL-080901;Freguesia;Alferce
LOCAL-080902;Freguesia;Marmelete
LOCAL-080903;Freguesia;Monchique
LOCAL-081000;Concelho;Olhão
LOCAL-081003;Freguesia;Olhão
LOCAL-081004;Freguesia;Pechão
LOCAL-081005;Freguesia;Quelfes
LOCAL-081006;Freguesia;Moncarapacho e Fuseta
LOCAL-081100;Concelho;Portimão
LOCAL-081101;Freguesia;Alvor
LOCAL-081102;Freguesia;Mexilhoeira Grande
LOCAL-081103;Freguesia;Portimão
LOCAL-081200;Concelho;São Brás de Alportel
LOCAL-081201;Freguesia;São Brás de Alportel
LOCAL-081300;Concelho;Silves
LOCAL-081303;Freguesia;Armação de Pêra
LOCAL-081305;Freguesia;São Bartolomeu de Messines
LOCAL-081306;Freguesia;São Marcos da Serra
LOCAL-081307;Freguesia;Silves
LOCAL-081309;Freguesia;Alcantarilha e Pêra
LOCAL-081310;Freguesia;Algoz e Tunes
LOCAL-081400;Concelho;Tavira
LOCAL-081401;Freguesia;Cachopo
LOCAL-081404;Freguesia;Santa Catarina da Fonte do Bispo
LOCAL-081408;Freguesia;Santa Luzia
LOCAL-081410;Freguesia;Conceição e Cabanas de Tavira
LOCAL-081411;Freguesia;Luz de Tavira e Santo Estêvão
LOCAL-081412;Freguesia;Tavira (Santa Maria e Santiago)
LOCAL-081500;Concelho;Vila do Bispo
LOCAL-081501;Freguesia;Barão de São Miguel
LOCAL-081502;Freguesia;Budens
LOCAL-081504;Freguesia;Sagres
LOCAL-081506;Freguesia;Vila do Bispo e Raposeira
LOCAL-081600;Concelho;Vila Real de Santo António
LOCAL-081601;Freguesia;Vila Nova de Cacela
LOCAL-081602;Freguesia;Vila Real de Santo António
LOCAL-081603;Freguesia;Monte Gordo
LOCAL-090000;Distrito;Guarda
LOCAL-090100;Concelho;Aguiar da Beira
LOCAL-090102;Freguesia;Carapito
LOCAL-090103;Freguesia;Cortiçada
LOCAL-090105;Freguesia;Dornelas
LOCAL-090106;Freguesia;Eirado
LOCAL-090107;Freguesia;Forninhos
LOCAL-090109;Freguesia;Pena Verde
LOCAL-090110;Freguesia;Pinheiro
LOCAL-090114;Freguesia;Aguiar da Beira e Coruche
LOCAL-090115;Freguesia;Sequeiros e Gradiz
LOCAL-090116;Freguesia;Souto de Aguiar da Beira e Valverde
LOCAL-090200;Concelho;Almeida
LOCAL-090203;Freguesia;Almeida
LOCAL-090207;Freguesia;Castelo Bom
LOCAL-090209;Freguesia;Freineda
LOCAL-090210;Freguesia;Freixo
LOCAL-090213;Freguesia;Malhada Sorda
LOCAL-090219;Freguesia;Nave de Haver
LOCAL-090224;Freguesia;São Pedro de Rio Seco
LOCAL-090227;Freguesia;Vale da Mula
LOCAL-090229;Freguesia;Vilar Formoso
LOCAL-090230;Freguesia;Amoreira, Parada e Cabreira
LOCAL-090231;Freguesia;Azinhal, Peva e Valverde
LOCAL-090232;Freguesia;Castelo Mendo, Ade, Monteperobolso e Mesquitela
LOCAL-090233;Freguesia;Junça e Naves
LOCAL-090234;Freguesia;Leomil, Mido, Senouras e Aldeia Nova
LOCAL-090235;Freguesia;Malpartida e Vale de Coelha
LOCAL-090236;Freguesia;Miuzela e Porto de Ovelha
LOCAL-090300;Concelho;Celorico da Beira
LOCAL-090302;Freguesia;Baraçal
LOCAL-090304;Freguesia;Carrapichana
LOCAL-090306;Freguesia;Forno Telheiro
LOCAL-090307;Freguesia;Lajeosa do Mondego
LOCAL-090308;Freguesia;Linhares
LOCAL-090309;Freguesia;Maçal do Chão
LOCAL-090310;Freguesia;Mesquitela
LOCAL-090311;Freguesia;Minhocal
LOCAL-090312;Freguesia;Prados
LOCAL-090314;Freguesia;Ratoeira
LOCAL-090318;Freguesia;Vale de Azares
LOCAL-090322;Freguesia;Casas do Soeiro
LOCAL-090323;Freguesia;Açores e Velosa
LOCAL-090324;Freguesia;São Pedro e Santa Maria e Vila Boa do Mondego
LOCAL-090325;Freguesia;Cortiçô da Serra, Vide entre Vinhas e Salgueirais
LOCAL-090326;Freguesia;Rapa e Cadafaz
LOCAL-090400;Concelho;Figueira de Castelo Rodrigo
LOCAL-090403;Freguesia;Castelo Rodrigo
LOCAL-090406;Freguesia;Escalhão
LOCAL-090408;Freguesia;Figueira de Castelo Rodrigo
LOCAL-090410;Freguesia;Mata de Lobos
LOCAL-090415;Freguesia;Vermiosa
LOCAL-090418;Freguesia;Algodres, Vale de Afonsinho e Vilar de Amargo
LOCAL-090419;Freguesia;Almofala e Escarigo
LOCAL-090420;Freguesia;Cinco Vilas e Reigada
LOCAL-090421;Freguesia;Freixeda Torrão, Quintã Pêro Martins, Penha Águia
LOCAL-090422;Freguesia;Colmeal e Vilar Torpim
LOCAL-090500;Concelho;Fornos de Algodres
LOCAL-090501;Freguesia;Algodres
LOCAL-090502;Freguesia;Casal Vasco
LOCAL-090504;Freguesia;Figueiró da Granja
LOCAL-090505;Freguesia;Fornos de Algodres
LOCAL-090507;Freguesia;Infias
LOCAL-090509;Freguesia;Maceira
LOCAL-090510;Freguesia;Matança
LOCAL-090511;Freguesia;Muxagata
LOCAL-090512;Freguesia;Queiriz
LOCAL-090517;Freguesia;Cortiçô e Vila Chã
LOCAL-090518;Freguesia;Juncais, Vila Ruiva e Vila Soeiro do Chão
LOCAL-090519;Freguesia;Sobral Pichorro e Fuinhas
LOCAL-090600;Concelho;Gouveia
LOCAL-090602;Freguesia;Arcozelo
LOCAL-090603;Freguesia;Cativelos
LOCAL-090605;Freguesia;Folgosinho
LOCAL-090612;Freguesia;Nespereira
LOCAL-090613;Freguesia;Paços da Serra
LOCAL-090614;Freguesia;Ribamondego
LOCAL-090617;Freguesia;São Paio
LOCAL-090619;Freguesia;Vila Cortês da Serra
LOCAL-090620;Freguesia;Vila Franca da Serra
LOCAL-090621;Freguesia;Vila Nova de Tazem
LOCAL-090623;Freguesia;Aldeias e Mangualde da Serra
LOCAL-090624;Freguesia;Figueiró da Serra e Freixo da Serra
LOCAL-090625;Freguesia;Gouveia
LOCAL-090626;Freguesia;Melo e Nabais
LOCAL-090627;Freguesia;Moimenta da Serra e Vinhó
LOCAL-090628;Freguesia;Rio Torto e Lagarinhos
LOCAL-090700;Concelho;Guarda
LOCAL-090703;Freguesia;Aldeia do Bispo
LOCAL-090704;Freguesia;Aldeia Viçosa
LOCAL-090705;Freguesia;Alvendre
LOCAL-090706;Freguesia;Arrifana
LOCAL-090708;Freguesia;Avelãs da Ribeira
LOCAL-090709;Freguesia;Benespera
LOCAL-090711;Freguesia;Casal de Cinza
LOCAL-090712;Freguesia;Castanheira
LOCAL-090713;Freguesia;Cavadoude
LOCAL-090714;Freguesia;Codesseiro
LOCAL-090716;Freguesia;Faia
LOCAL-090717;Freguesia;Famalicão
LOCAL-090718;Freguesia;Fernão Joanes
LOCAL-090721;Freguesia;Gonçalo Bocas
LOCAL-090722;Freguesia;João Antão
LOCAL-090723;Freguesia;Maçainhas
LOCAL-090724;Freguesia;Marmeleiro
LOCAL-090725;Freguesia;Meios
LOCAL-090728;Freguesia;Panoias de Cima
LOCAL-090729;Freguesia;Pega
LOCAL-090730;Freguesia;Pêra do Moço
LOCAL-090732;Freguesia;Porto da Carne
LOCAL-090734;Freguesia;Ramela
LOCAL-090738;Freguesia;Santana da Azinha
LOCAL-090744;Freguesia;Sobral da Serra
LOCAL-090746;Freguesia;Vale de Estrela
LOCAL-090747;Freguesia;Valhelhas
LOCAL-090748;Freguesia;Vela
LOCAL-090749;Freguesia;Videmonte
LOCAL-090750;Freguesia;Vila Cortês do Mondego
LOCAL-090751;Freguesia;Vila Fernando
LOCAL-090752;Freguesia;Vila Franca do Deão
LOCAL-090753;Freguesia;Vila Garcia
LOCAL-090757;Freguesia;Gonçalo
LOCAL-090758;Freguesia;Guarda
LOCAL-090759;Freguesia;Jarmelo São Miguel
LOCAL-090760;Freguesia;Jarmelo São Pedro
LOCAL-090761;Freguesia;Avelãs de Ambom e Rocamondo
LOCAL-090762;Freguesia;Corujeira e Trinta
LOCAL-090763;Freguesia;Mizarela, Pêro Soares e Vila Soeiro
LOCAL-090764;Freguesia;Pousade e Albardo
LOCAL-090765;Freguesia;Rochoso e Monte Margarida
LOCAL-090766;Freguesia;Adão
LOCAL-090800;Concelho;Manteigas
LOCAL-090801;Freguesia;Sameiro
LOCAL-090802;Freguesia;Manteigas (Santa Maria)
LOCAL-090803;Freguesia;Manteigas (São Pedro)
LOCAL-090804;Freguesia;Vale de Amoreira
LOCAL-090900;Concelho;Mêda
LOCAL-090901;Freguesia;Aveloso
LOCAL-090902;Freguesia;Barreira
LOCAL-090905;Freguesia;Coriscada
LOCAL-090907;Freguesia;Longroiva
LOCAL-090908;Freguesia;Marialva
LOCAL-090912;Freguesia;Poço do Canto
LOCAL-090914;Freguesia;Rabaçal
LOCAL-090915;Freguesia;Ranhados
LOCAL-090917;Freguesia;Mêda, Outeiro de Gatos e Fonte Longa
LOCAL-090918;Freguesia;Prova e Casteição
LOCAL-090919;Freguesia;Vale Flor, Carvalhal e Pai Penela
LOCAL-091000;Concelho;Pinhel
LOCAL-091009;Freguesia;Ervedosa
LOCAL-091010;Freguesia;Freixedas
LOCAL-091012;Freguesia;Lamegal
LOCAL-091013;Freguesia;Lameiras
LOCAL-091014;Freguesia;Manigoto
LOCAL-091015;Freguesia;Pala
LOCAL-091017;Freguesia;Pinhel
LOCAL-091018;Freguesia;Pínzio
LOCAL-091024;Freguesia;Souro Pires
LOCAL-091027;Freguesia;Vascoveiro
LOCAL-091028;Freguesia;Agregação das freguesias Sul de Pinhel
LOCAL-091029;Freguesia;Alverca da Beira/Bouça Cova
LOCAL-091030;Freguesia;Terras de Massueime
LOCAL-091031;Freguesia;Valbom/Bogalhal
LOCAL-091032;Freguesia;Alto do Palurdo
LOCAL-091033;Freguesia;Vale do Côa
LOCAL-091034;Freguesia;Vale do Massueime
LOCAL-091035;Freguesia;Atalaia e Safurdão
LOCAL-091100;Concelho;Sabugal
LOCAL-091101;Freguesia;Águas Belas
LOCAL-091102;Freguesia;Aldeia do Bispo
LOCAL-091103;Freguesia;Aldeia da Ponte
LOCAL-091106;Freguesia;Aldeia Velha
LOCAL-091107;Freguesia;Alfaiates
LOCAL-091109;Freguesia;Baraçal
LOCAL-091110;Freguesia;Bendada
LOCAL-091111;Freguesia;Bismula
LOCAL-091112;Freguesia;Casteleiro
LOCAL-091113;Freguesia;Cerdeira
LOCAL-091114;Freguesia;Fóios
LOCAL-091118;Freguesia;Malcata
LOCAL-091120;Freguesia;Nave
LOCAL-091123;Freguesia;Quadrazais
LOCAL-091124;Freguesia;Quintas de São Bartolomeu
LOCAL-091125;Freguesia;Rapoula do Côa
LOCAL-091126;Freguesia;Rebolosa
LOCAL-091127;Freguesia;Rendo
LOCAL-091133;Freguesia;Sortelha
LOCAL-091134;Freguesia;Souto
LOCAL-091136;Freguesia;Vale de Espinho
LOCAL-091138;Freguesia;Vila Boa
LOCAL-091139;Freguesia;Vila do Touro
LOCAL-091141;Freguesia;Aldeia da Ribeira, Vilar Maior e Badamalos
LOCAL-091142;Freguesia;Lajeosa e Forcalhos
LOCAL-091143;Freguesia;Pousafoles do Bispo, Pena Lobo e Lomba
LOCAL-091144;Freguesia;Ruvina, Ruivós e Vale das Éguas
LOCAL-091145;Freguesia;Sabugal e Aldeia de Santo António
LOCAL-091146;Freguesia;Santo Estêvão e Moita
LOCAL-091147;Freguesia;Seixo do Côa e Vale Longo
LOCAL-091200;Concelho;Seia
LOCAL-091201;Freguesia;Alvoco da Serra
LOCAL-091205;Freguesia;Girabolhos
LOCAL-091207;Freguesia;Loriga
LOCAL-091208;Freguesia;Paranhos
LOCAL-091209;Freguesia;Pinhanços
LOCAL-091210;Freguesia;Sabugueiro
LOCAL-091212;Freguesia;Sandomil
LOCAL-091213;Freguesia;Santa Comba
LOCAL-091216;Freguesia;Santiago
LOCAL-091219;Freguesia;Sazes da Beira
LOCAL-091221;Freguesia;Teixeira
LOCAL-091224;Freguesia;Travancinha
LOCAL-091225;Freguesia;Valezim
LOCAL-091228;Freguesia;Vila Cova à Coelheira
LOCAL-091230;Freguesia;Carragozela e Várzea de Meruge
LOCAL-091231;Freguesia;Sameice e Santa Eulália
LOCAL-091232;Freguesia;Santa Marinha e São Martinho
LOCAL-091233;Freguesia;Seia, São Romão e Lapa dos Dinheiros
LOCAL-091234;Freguesia;Torrozelo e Folhadosa
LOCAL-091235;Freguesia;Tourais e Lajes
LOCAL-091236;Freguesia;Vide e Cabeça
LOCAL-091300;Concelho;Trancoso
LOCAL-091301;Freguesia;Aldeia Nova
LOCAL-091303;Freguesia;Castanheira
LOCAL-091304;Freguesia;Cogula
LOCAL-091305;Freguesia;Cótimos
LOCAL-091307;Freguesia;Fiães
LOCAL-091309;Freguesia;Granja
LOCAL-091310;Freguesia;Guilheiro
LOCAL-091311;Freguesia;Moimentinha
LOCAL-091312;Freguesia;Moreira de Rei
LOCAL-091313;Freguesia;Palhais
LOCAL-091314;Freguesia;Póvoa do Concelho
LOCAL-091315;Freguesia;Reboleiro
LOCAL-091316;Freguesia;Rio de Mel
LOCAL-091321;Freguesia;Tamanhos
LOCAL-091325;Freguesia;Valdujo
LOCAL-091330;Freguesia;Freches e Torres
LOCAL-091331;Freguesia;Torre do Terrenho, Sebadelhe da Serra e Terrenho
LOCAL-091332;Freguesia;Trancoso (São Pedro e Santa Maria) e Souto Maior
LOCAL-091333;Freguesia;Vale do Seixo e Vila Garcia
LOCAL-091334;Freguesia;Vila Franca das Naves e Feital
LOCAL-091335;Freguesia;Vilares e Carnicães
LOCAL-091400;Concelho;Vila Nova de Foz Côa
LOCAL-091401;Freguesia;Almendra
LOCAL-091402;Freguesia;Castelo Melhor
LOCAL-091403;Freguesia;Cedovim
LOCAL-091404;Freguesia;Chãs
LOCAL-091405;Freguesia;Custóias
LOCAL-091407;Freguesia;Horta
LOCAL-091410;Freguesia;Muxagata
LOCAL-091411;Freguesia;Numão
LOCAL-091412;Freguesia;Santa Comba
LOCAL-091414;Freguesia;Sebadelhe
LOCAL-091415;Freguesia;Seixas
LOCAL-091416;Freguesia;Touça
LOCAL-091418;Freguesia;Freixo de Numão
LOCAL-091419;Freguesia;Vila Nova de Foz Côa
LOCAL-100000;Distrito;Leiria
LOCAL-100100;Concelho;Alcobaça
LOCAL-100102;Freguesia;Alfeizerão
LOCAL-100104;Freguesia;Bárrio
LOCAL-100105;Freguesia;Benedita
LOCAL-100106;Freguesia;Cela
LOCAL-100108;Freguesia;Évora de Alcobaça
LOCAL-100109;Freguesia;Maiorga
LOCAL-100112;Freguesia;São Martinho do Porto
LOCAL-100114;Freguesia;Turquel
LOCAL-100116;Freguesia;Vimeiro
LOCAL-100120;Freguesia;Aljubarrota
LOCAL-100121;Freguesia;Alcobaça e Vestiaria
LOCAL-100122;Freguesia;Coz, Alpedriz e Montes
LOCAL-100123;Freguesia;Pataias e Martingança
LOCAL-100200;Concelho;Alvaiázere
LOCAL-100201;Freguesia;Almoster
LOCAL-100204;Freguesia;Maçãs de Dona Maria
LOCAL-100205;Freguesia;Pelmá
LOCAL-100208;Freguesia;Alvaiázere
LOCAL-100209;Freguesia;Pussos São Pedro
LOCAL-100300;Concelho;Ansião
LOCAL-100301;Freguesia;Alvorge
LOCAL-100303;Freguesia;Avelar
LOCAL-100304;Freguesia;Chão de Couce
LOCAL-100306;Freguesia;Pousaflores
LOCAL-100307;Freguesia;Santiago da Guarda
LOCAL-100309;Freguesia;Ansião
LOCAL-100400;Concelho;Batalha
LOCAL-100401;Freguesia;Batalha
LOCAL-100402;Freguesia;Reguengo do Fetal
LOCAL-100403;Freguesia;São Mamede
LOCAL-100404;Freguesia;Golpilheira
LOCAL-100500;Concelho;Bombarral
LOCAL-100502;Freguesia;Carvalhal
LOCAL-100503;Freguesia;Roliça
LOCAL-100505;Freguesia;Pó
LOCAL-100506;Freguesia;Bombarral e Vale Covo
LOCAL-100600;Concelho;Caldas da Rainha
LOCAL-100601;Freguesia;A dos Francos
LOCAL-100602;Freguesia;Alvorninha
LOCAL-100604;Freguesia;Carvalhal Benfeito
LOCAL-100606;Freguesia;Foz do Arelho
LOCAL-100607;Freguesia;Landal
LOCAL-100608;Freguesia;Nadadouro
LOCAL-100609;Freguesia;Salir de Matos
LOCAL-100611;Freguesia;Santa Catarina
LOCAL-100615;Freguesia;Vidais
LOCAL-100617;Freguesia;Nossa Senhora do Pópulo, Coto e São Gregório
LOCAL-100618;Freguesia;Caldas da Rainha - Santo Onofre e Serra do Bouro
LOCAL-100619;Freguesia;Tornada e Salir do Porto
LOCAL-100700;Concelho;Castanheira de Pêra
LOCAL-100703;Freguesia;Castanheira de Pêra e Coentral
LOCAL-100800;Concelho;Figueiró dos Vinhos
LOCAL-100801;Freguesia;Aguda
LOCAL-100802;Freguesia;Arega
LOCAL-100803;Freguesia;Campelo
LOCAL-100806;Freguesia;Figueiró dos Vinhos e Bairradas
LOCAL-100900;Concelho;Leiria
LOCAL-100901;Freguesia;Amor
LOCAL-100902;Freguesia;Arrabal
LOCAL-100907;Freguesia;Caranguejeira
LOCAL-100909;Freguesia;Coimbrão
LOCAL-100913;Freguesia;Maceira
LOCAL-100915;Freguesia;Milagres
LOCAL-100921;Freguesia;Regueira de Pontes
LOCAL-100925;Freguesia;Bajouca
LOCAL-100926;Freguesia;Bidoeira de Cima
LOCAL-100932;Freguesia;Colmeias e Memória
LOCAL-100933;Freguesia;Leiria, Pousos, Barreira e Cortes
LOCAL-100934;Freguesia;Marrazes e Barosa
LOCAL-100935;Freguesia;Monte Real e Carvide
LOCAL-100936;Freguesia;Monte Redondo e Carreira
LOCAL-100937;Freguesia;Parceiros e Azoia
LOCAL-100938;Freguesia;Santa Catarina da Serra e Chainça
LOCAL-100939;Freguesia;Santa Eufémia e Boa Vista
LOCAL-100940;Freguesia;Souto da Carpalhosa e Ortigosa
LOCAL-101000;Concelho;Marinha Grande
LOCAL-101001;Freguesia;Marinha Grande
LOCAL-101002;Freguesia;Vieira de Leiria
LOCAL-101003;Freguesia;Moita
LOCAL-101100;Concelho;Nazaré
LOCAL-101101;Freguesia;Famalicão
LOCAL-101102;Freguesia;Nazaré
LOCAL-101103;Freguesia;Valado dos Frades
LOCAL-101200;Concelho;Óbidos
LOCAL-101201;Freguesia;A dos Negros
LOCAL-101202;Freguesia;Amoreira
LOCAL-101203;Freguesia;Olho Marinho
LOCAL-101207;Freguesia;Vau
LOCAL-101208;Freguesia;Gaeiras
LOCAL-101209;Freguesia;Usseira
LOCAL-101210;Freguesia;Santa Maria, São Pedro e Sobral da Lagoa
LOCAL-101300;Concelho;Pedrógão Grande
LOCAL-101301;Freguesia;Graça
LOCAL-101302;Freguesia;Pedrógão Grande
LOCAL-101303;Freguesia;Vila Facaia
LOCAL-101400;Concelho;Peniche
LOCAL-101402;Freguesia;Atouguia da Baleia
LOCAL-101405;Freguesia;Serra d'El-Rei
LOCAL-101406;Freguesia;Ferrel
LOCAL-101407;Freguesia;Peniche
LOCAL-101500;Concelho;Pombal
LOCAL-101501;Freguesia;Abiul
LOCAL-101503;Freguesia;Almagreira
LOCAL-101504;Freguesia;Carnide
LOCAL-101505;Freguesia;Carriço
LOCAL-101506;Freguesia;Louriçal
LOCAL-101508;Freguesia;Pelariga
LOCAL-101509;Freguesia;Pombal
LOCAL-101510;Freguesia;Redinha
LOCAL-101513;Freguesia;Vermoil
LOCAL-101514;Freguesia;Vila Cã
LOCAL-101515;Freguesia;Meirinhas
LOCAL-101518;Freguesia;Guia, Ilha e Mata Mourisca
LOCAL-101519;Freguesia;Santiago e S.Simão de Litém e Albergaria dos Doze
LOCAL-101600;Concelho;Porto de Mós
LOCAL-101602;Freguesia;Alqueidão da Serra
LOCAL-101605;Freguesia;Calvaria de Cima
LOCAL-101606;Freguesia;Juncal
LOCAL-101608;Freguesia;Mira de Aire
LOCAL-101609;Freguesia;Pedreiras
LOCAL-101610;Freguesia;São Bento
LOCAL-101613;Freguesia;Serro Ventoso
LOCAL-101614;Freguesia;Porto de Mós - São João Baptista e São Pedro
LOCAL-101615;Freguesia;Alvados e Alcaria
LOCAL-101616;Freguesia;Arrimal e Mendiga
LOCAL-110000;Distrito;Lisboa
LOCAL-110100;Concelho;Alenquer
LOCAL-110106;Freguesia;Carnota
LOCAL-110107;Freguesia;Meca
LOCAL-110108;Freguesia;Olhalvo
LOCAL-110109;Freguesia;Ota
LOCAL-110113;Freguesia;Ventosa
LOCAL-110114;Freguesia;Vila Verde dos Francos
LOCAL-110117;Freguesia;Abrigada e Cabanas de Torres
